source,product_key,observed_id,color_code,category_path,category_url,evidence_url,evidence_type
uniqlo,E488088,E488088-001,001,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E485710,E485710-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E485709,E485709-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E485711,E485711-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E470143,E470143-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E489372,E489372-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E487579,E487579-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E488298,E488298-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E487908,E487908-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E465751,E465751-000,000,kr > ko > women > tops > t-shirts,,카테고리 URL 경로,restored_survey
uniqlo,E469292,E469292-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E469292,E469292-001,001,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E486164,E486164-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E484610,E484610-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E491096,E491096-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E487688,E487688-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E488829,E488829-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E488828,E488828-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E484249,E484249-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E486167,E486167-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E482443,E482443-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E465203,E465203-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E483975,E483975-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E469956,E469956-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E450195,E450195-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E448034,E448034-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E468671,E468671-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E477704,E477704-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E444557,E444557-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E444557,E444557-001,001,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E448041,E448041-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E448042,E448042-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E448043,E448043-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E448040,E448040-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E448044,E448044-000,000,kr > ko > men > outerwear,,카테고리 URL 경로,restored_survey
uniqlo,E484209,E484209-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482965,E482965-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482944,E482944-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E487891,E487891-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E487892,E487892-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E489142,E489142-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E488997,E488997-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E489125,E489125-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482260,E482260-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E481582,E481582-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E458325,E458325-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E481583,E481583-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E485739,E485739-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482758,E482758-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E476225,E476225-000,000,kr > ko > men > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E483512,E483512-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E483912,E483912-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E473696,E473696-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482172,E482172-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482646,E482646-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482648,E482648-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E483913,E483913-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E484598,E484598-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E485593,E485593-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E488694,E488694-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E488010,E488010-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E480302,E480302-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E475386,E475386-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E488371,E488371-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482937,E482937-000,000,kr > ko > women > bottoms,,카테고리 URL 경로,restored_survey
uniqlo,E482983,E482983-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E487286,E487286-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E482982,E482982-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E483564,E483564-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E487278,E487278-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E484026,E484026-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E488216,E488216-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E488216,E488216-001,001,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E483986,E483986-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
uniqlo,E487822,E487822-000,000,kr > ko > women > dress-and-skirts,,카테고리 URL 경로,restored_survey
