source,product_key,observed_id,color_code,category_path,category_url,queue_audience,actual_audience,accepted_for_audience_quota,evidence_url,evidence_type
uniqlo,E473486,E473486-000,000,티셔츠 & UT > 그래픽티셔츠 > STUDIO GHIBLI,https://www.uniqlo.com/kr/ko/kids/tops/ut-graphic-tees,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E473486-000/00,live_public_response
uniqlo,E470836,E470836-000,000,영유아(6개월~5세) > 양말 > 레귤러삭스,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E470836-000/00,live_public_response
uniqlo,E470836,E470836-000,000,영유아(6개월~5세) > 양말 > 레귤러삭스,https://www.uniqlo.com/kr/ko/baby/newborn/socks,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E470836-000/00,live_public_response
uniqlo,E470836,E470836-000,000,영유아(6개월~5세) > 양말 > 레귤러삭스,https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E470836-000/00,live_public_response
uniqlo,E448040,E448040-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448040-000/00,live_public_response
uniqlo,E448040,E448040-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448040-000/00,live_public_response
uniqlo,E448040,E448040-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448040-000/00,live_public_response
uniqlo,E448040,E448040-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/uniqlo-custom-order,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448040-000/00,live_public_response
uniqlo,E457111,E457111-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/men/tops/peace-for-all,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457111-000/00,live_public_response
uniqlo,E457111,E457111-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/women/tops/peace-for-all,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457111-000/00,live_public_response
uniqlo,E474592,E474592-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/airism,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474592-000/00,live_public_response
uniqlo,E474592,E474592-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/airism?lineup=82094-1,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474592-000/00,live_public_response
uniqlo,E474592,E474592-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/sport-utility-wear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474592-000/00,live_public_response
uniqlo,E474592,E474592-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/sport-utility-wear/tops,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474592-000/00,live_public_response
uniqlo,E474592,E474592-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/tops/t-shirts,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474592-000/00,live_public_response
uniqlo,E473559,E473559-000,000,영유아(6개월~5세) > 그래픽티셔츠 > STUDIO GHIBLI,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473559-000/00,live_public_response
uniqlo,E473559,E473559-000,000,영유아(6개월~5세) > 그래픽티셔츠 > STUDIO GHIBLI,https://www.uniqlo.com/kr/ko/baby/newborn/ut-graphic-tees,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473559-000/00,live_public_response
uniqlo,E473559,E473559-000,000,영유아(6개월~5세) > 그래픽티셔츠 > STUDIO GHIBLI,https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473559-000/00,live_public_response
uniqlo,E473559,E473559-000,000,영유아(6개월~5세) > 그래픽티셔츠 > STUDIO GHIBLI,https://www.uniqlo.com/kr/ko/baby/toddler/tops,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473559-000/00,live_public_response
uniqlo,E473559,E473559-000,000,영유아(6개월~5세) > 그래픽티셔츠 > STUDIO GHIBLI,https://www.uniqlo.com/kr/ko/baby/toddler/ut-graphic-tees,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473559-000/00,live_public_response
uniqlo,E448041,E448041-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448041-000/00,live_public_response
uniqlo,E448041,E448041-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448041-000/00,live_public_response
uniqlo,E448041,E448041-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448041-000/00,live_public_response
uniqlo,E448041,E448041-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/uniqlo-custom-order,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448041-000/00,live_public_response
uniqlo,E457119,E457119-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/men/tops/peace-for-all,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457119-000/00,live_public_response
uniqlo,E457119,E457119-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/women/tops/peace-for-all,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457119-000/00,live_public_response
uniqlo,E474816,E474816-000,000,이너웨어 > 주니어브라 & 브라탑 > 브라탑,https://www.uniqlo.com/kr/ko/kids/airism,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474816-000/00,live_public_response
uniqlo,E474816,E474816-000,000,이너웨어 > 주니어브라 & 브라탑 > 브라탑,https://www.uniqlo.com/kr/ko/kids/airism/bras-and-bra-tops,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474816-000/00,live_public_response
uniqlo,E474816,E474816-000,000,이너웨어 > 주니어브라 & 브라탑 > 브라탑,https://www.uniqlo.com/kr/ko/kids/airism?lineup=82094-1,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474816-000/00,live_public_response
uniqlo,E474816,E474816-000,000,이너웨어 > 주니어브라 & 브라탑 > 브라탑,https://www.uniqlo.com/kr/ko/kids/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474816-000/00,live_public_response
uniqlo,E474816,E474816-000,000,이너웨어 > 주니어브라 & 브라탑 > 브라탑,https://www.uniqlo.com/kr/ko/kids/innerwear/airism,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474816-000/00,live_public_response
uniqlo,E474816,E474816-000,000,이너웨어 > 주니어브라 & 브라탑 > 브라탑,https://www.uniqlo.com/kr/ko/kids/innerwear/bras-and-bra-tops,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474816-000/00,live_public_response
uniqlo,E473633,E473633-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 크롭레깅스,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473633-000/00,live_public_response
uniqlo,E473633,E473633-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 크롭레깅스,https://www.uniqlo.com/kr/ko/baby/newborn/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473633-000/00,live_public_response
uniqlo,E473633,E473633-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 크롭레깅스,https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473633-000/00,live_public_response
uniqlo,E473633,E473633-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 크롭레깅스,https://www.uniqlo.com/kr/ko/baby/toddler/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473633-000/00,live_public_response
uniqlo,E448042,E448042-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448042-000/00,live_public_response
uniqlo,E448042,E448042-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448042-000/00,live_public_response
uniqlo,E448042,E448042-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448042-000/00,live_public_response
uniqlo,E448042,E448042-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/uniqlo-custom-order,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448042-000/00,live_public_response
uniqlo,E457120,E457120-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/men/tops/peace-for-all,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457120-000/00,live_public_response
uniqlo,E457120,E457120-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/women/tops/peace-for-all,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457120-000/00,live_public_response
uniqlo,E474832,E474832-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/airism,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474832-000/00,live_public_response
uniqlo,E474832,E474832-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/airism?lineup=82094-1,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474832-000/00,live_public_response
uniqlo,E474832,E474832-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/sport-utility-wear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474832-000/00,live_public_response
uniqlo,E474832,E474832-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/sport-utility-wear/tops,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474832-000/00,live_public_response
uniqlo,E474832,E474832-000,000,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,https://www.uniqlo.com/kr/ko/kids/tops/t-shirts,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474832-000/00,live_public_response
uniqlo,E473721,E473721-000,000,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473721-000/00,live_public_response
uniqlo,E473721,E473721-000,000,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn/bodysuits,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E473721-000/00,live_public_response
uniqlo,E448043,E448043-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448043-000/00,live_public_response
uniqlo,E448043,E448043-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448043-000/00,live_public_response
uniqlo,E448043,E448043-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448043-000/00,live_public_response
uniqlo,E448043,E448043-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/uniqlo-custom-order,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448043-000/00,live_public_response
uniqlo,E457122,E457122-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/men/tops/peace-for-all,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457122-000/00,live_public_response
uniqlo,E457122,E457122-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/women/tops/peace-for-all,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457122-000/00,live_public_response
uniqlo,E474858,E474858-000,000,이너웨어 > 양말 > 레귤러삭스,https://www.uniqlo.com/kr/ko/kids/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474858-000/00,live_public_response
uniqlo,E474858,E474858-000,000,이너웨어 > 양말 > 레귤러삭스,https://www.uniqlo.com/kr/ko/kids/innerwear/socks,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E474858-000/00,live_public_response
uniqlo,E478444,E478444-000,000,신생아(0개월~2세) > 티셔츠 & 스웨트셔츠 > 티셔츠(긴팔),https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E478444-000/00,live_public_response
uniqlo,E478444,E478444-000,000,신생아(0개월~2세) > 티셔츠 & 스웨트셔츠 > 티셔츠(긴팔),https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E478444-000/00,live_public_response
uniqlo,E478444,E478444-000,000,신생아(0개월~2세) > 티셔츠 & 스웨트셔츠 > 티셔츠(긴팔),https://www.uniqlo.com/kr/ko/baby/toddler/tops,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E478444-000/00,live_public_response
uniqlo,E448044,E448044-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448044-000/00,live_public_response
uniqlo,E448044,E448044-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448044-000/00,live_public_response
uniqlo,E448044,E448044-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448044-000/00,live_public_response
uniqlo,E448044,E448044-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/uniqlo-custom-order,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448044-000/00,live_public_response
uniqlo,E457857,E457857-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/men/tops/peace-for-all,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457857-000/00,live_public_response
uniqlo,E457857,E457857-000,000,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,https://www.uniqlo.com/kr/ko/women/tops/peace-for-all,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E457857-000/00,live_public_response
uniqlo,E478123,E478123-000,000,아우터 > 재킷 & 파카 > 패딩,https://www.uniqlo.com/kr/ko/kids/outerwear/parkas-and-blousons,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478123-000/00,live_public_response
uniqlo,E478456,E478456-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E478456-000/00,live_public_response
uniqlo,E478456,E478456-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/newborn/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E478456-000/00,live_public_response
uniqlo,E478456,E478456-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E478456-000/00,live_public_response
uniqlo,E478456,E478456-000,000,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/toddler/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E478456-000/00,live_public_response
uniqlo,E448045,E448045-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448045-000/00,live_public_response
uniqlo,E448045,E448045-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448045-000/00,live_public_response
uniqlo,E448045,E448045-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448045-000/00,live_public_response
uniqlo,E448045,E448045-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/uniqlo-custom-order,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448045-000/00,live_public_response
uniqlo,E457911,E457911-000,000,이너웨어 > 에어리즘 > 캐미솔,https://www.uniqlo.com/kr/ko/women/airism,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457911-000/00,live_public_response
uniqlo,E457911,E457911-000,000,이너웨어 > 에어리즘 > 캐미솔,https://www.uniqlo.com/kr/ko/women/airism/inner-tops,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457911-000/00,live_public_response
uniqlo,E478610,E478610-000,000,이너웨어 > 양말 > 쇼트삭스,https://www.uniqlo.com/kr/ko/kids/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478610-000/00,live_public_response
uniqlo,E478610,E478610-000,000,이너웨어 > 양말 > 쇼트삭스,https://www.uniqlo.com/kr/ko/kids/innerwear/socks,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478610-000/00,live_public_response
uniqlo,E481761,E481761-000,000,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E481761-000/00,live_public_response
uniqlo,E481761,E481761-000,000,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn/bodysuits,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E481761-000/00,live_public_response
uniqlo,E450179,E450179-000,000,티셔츠 & 스웨트셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 긴팔,https://www.uniqlo.com/kr/ko/men/tops/t-shirts,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E450179-000/00,live_public_response
uniqlo,E457912,E457912-000,000,이너웨어 > 에어리즘 > 탱크탑,https://www.uniqlo.com/kr/ko/women,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457912-000/00,live_public_response
uniqlo,E457912,E457912-000,000,이너웨어 > 에어리즘 > 탱크탑,https://www.uniqlo.com/kr/ko/women/airism,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457912-000/00,live_public_response
uniqlo,E457912,E457912-000,000,이너웨어 > 에어리즘 > 탱크탑,https://www.uniqlo.com/kr/ko/women/airism/inner-tops,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457912-000/00,live_public_response
uniqlo,E457912,E457912-000,000,이너웨어 > 에어리즘 > 탱크탑,https://www.uniqlo.com/kr/ko/women/innerwear/airism,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457912-000/00,live_public_response
uniqlo,E457912,E457912-000,000,이너웨어 > 에어리즘 > 탱크탑,https://www.uniqlo.com/kr/ko/women/sport-utility-wear,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457912-000/00,live_public_response
uniqlo,E457912,E457912-000,000,이너웨어 > 에어리즘 > 탱크탑,https://www.uniqlo.com/kr/ko/women/sport-utility-wear/innerwear,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457912-000/00,live_public_response
uniqlo,E478617,E478617-000,000,이너웨어 > 양말 > 레귤러삭스,https://www.uniqlo.com/kr/ko/kids/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478617-000/00,live_public_response
uniqlo,E478617,E478617-000,000,이너웨어 > 양말 > 레귤러삭스,https://www.uniqlo.com/kr/ko/kids/innerwear/socks,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478617-000/00,live_public_response
uniqlo,E481761,E481761-001,001,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E481761-001/00,live_public_response
uniqlo,E481761,E481761-001,001,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn/bodysuits,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E481761-001/00,live_public_response
uniqlo,E450251,E450251-000,000,팬츠 > 치노 팬츠 > 슬림,https://www.uniqlo.com/kr/ko/men/bottoms/chinos,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E450251-000/00,live_public_response
uniqlo,E457913,E457913-000,000,이너웨어 > 에어리즘 > 반팔,https://www.uniqlo.com/kr/ko/women/airism,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457913-000/00,live_public_response
uniqlo,E457913,E457913-000,000,이너웨어 > 에어리즘 > 반팔,https://www.uniqlo.com/kr/ko/women/airism/inner-tops,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457913-000/00,live_public_response
uniqlo,E457913,E457913-000,000,이너웨어 > 에어리즘 > 반팔,https://www.uniqlo.com/kr/ko/women/innerwear/airism,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457913-000/00,live_public_response
uniqlo,E457913,E457913-000,000,이너웨어 > 에어리즘 > 반팔,https://www.uniqlo.com/kr/ko/women/sport-utility-wear,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457913-000/00,live_public_response
uniqlo,E457913,E457913-000,000,이너웨어 > 에어리즘 > 반팔,https://www.uniqlo.com/kr/ko/women/sport-utility-wear/innerwear,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E457913-000/00,live_public_response
uniqlo,E478623,E478623-000,000,이너웨어 > 히트텍 > 히트텍,https://www.uniqlo.com/kr/ko/kids/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478623-000/00,live_public_response
uniqlo,E478623,E478623-000,000,이너웨어 > 히트텍 > 히트텍,https://www.uniqlo.com/kr/ko/kids/innerwear/heattech,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478623-000/00,live_public_response
uniqlo,E481764,E481764-000,000,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E481764-000/00,live_public_response
uniqlo,E481764,E481764-000,000,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn/bodysuits,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E481764-000/00,live_public_response
uniqlo,E450535,E450535-000,000,니트 & 가디건 > 니트 > 메리노,https://www.uniqlo.com/kr/ko/men/sweaters-and-knitwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E450535-000/00,live_public_response
uniqlo,E458325,E458325-000,000,팬츠 > 쇼트 팬츠(반바지) > 이지(허리 밴딩),https://www.uniqlo.com/kr/ko/men/bottoms,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E458325-000/00,live_public_response
uniqlo,E458325,E458325-000,000,팬츠 > 쇼트 팬츠(반바지) > 이지(허리 밴딩),https://www.uniqlo.com/kr/ko/men/bottoms/short-pants,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E458325-000/00,live_public_response
uniqlo,E458325,E458325-000,000,팬츠 > 쇼트 팬츠(반바지) > 이지(허리 밴딩),https://www.uniqlo.com/kr/ko/women/bottoms,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E458325-000/00,live_public_response
uniqlo,E458325,E458325-000,000,팬츠 > 쇼트 팬츠(반바지) > 이지(허리 밴딩),https://www.uniqlo.com/kr/ko/women/bottoms/short-pants,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E458325-000/00,live_public_response
uniqlo,E478628,E478628-000,000,이너웨어 > 히트텍 > 긴팔,https://www.uniqlo.com/kr/ko/kids/innerwear,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478628-000/00,live_public_response
uniqlo,E478628,E478628-000,000,이너웨어 > 히트텍 > 긴팔,https://www.uniqlo.com/kr/ko/kids/innerwear/heattech,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E478628-000/00,live_public_response
uniqlo,E481764,E481764-001,001,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E481764-001/00,live_public_response
uniqlo,E481764,E481764-001,001,신생아(0개월~2세) > 바디수트 > 코튼메쉬,https://www.uniqlo.com/kr/ko/baby/newborn/bodysuits,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E481764-001/00,live_public_response
